diffbaron,diffcc,diffcs,diffdmg,diffdrag,diffgold,diffkda,diffrange,diffspree,difftank,difftp,fbaron,fblood,fdrag,finhib,fturret,win
-1,244,-60,-40364,-3,-15413,-6.773809523809524,-1,-3,1,0,False,False,False,False,False,False
2,196,17,-30507,1,-1596,-10.832034632034633,-3,0,1,-1,True,True,True,True,True,False
-2,-1048,-3,-22341,-1,-11125,-3.346270396270395,1,5,-1,0,False,True,False,True,False,False
0,1002,233,-53624,-5,-11150,-15.345274170274166,-2,-6,0,1,False,False,False,False,True,False
0,-235,-115,-2763,-1,-9793,-12.0,-1,-2,0,-1,False,False,False,False,False,False
1,-1455,147,30719,1,13092,-3.1745143745143736,1,8,0,0,True,True,False,True,True,True
1,2428,-28,-19454,-1,-13767,-23.676623376623372,1,-7,0,-1,True,False,True,False,False,False
-1,-1798,-43,-21431,-2,-14392,-17.610822510822512,0,-4,-1,0,False,False,False,False,True,False
-2,-652,75,3571,-1,-9418,-6.507074951192596,1,-9,-1,-1,False,False,False,False,False,False
1,-776,44,-1888,1,9737,8.232575757575756,-3,2,2,-1,True,True,True,True,False,True
2,1660,12,18605,-3,10926,6.480808080808082,1,-2,0,-1,True,True,False,False,True,True
0,-245,150,12761,2,12845,34.528571428571425,1,6,0,1,False,True,True,False,True,True
-2,-3310,-15,-10065,-3,-6440,-5.337301587301589,0,0,-1,-1,False,True,True,False,True,False
0,288,27,15346,0,7870,18.641666666666666,1,3,1,0,False,True,False,False,True,True
1,-131,61,12283,3,12946,30.838888888888892,0,8,1,0,True,False,True,True,True,True
0,1900,113,13935,-1,9919,10.53095238095238,-1,3,0,1,False,False,False,True,True,True
0,28,70,-6028,-1,-7594,-19.22229437229437,-2,-3,0,0,False,False,True,False,True,False
2,277,-104,4517,1,4412,-1.207478632478633,-1,-3,-1,0,True,False,True,True,True,True
-1,1196,57,-9953,1,-984,5.364682539682537,0,3,-1,0,False,False,False,False,False,True
-1,-835,-53,-29713,-3,-14975,-38.47550505050504,0,-1,0,0,False,False,False,False,True,False
0,941,69,18128,3,17272,21.363095238095234,1,4,0,0,False,False,True,True,True,True
1,3154,36,-35651,1,-9483,-15.8240231990232,-2,-5,3,0,True,False,True,False,True,False
0,-1915,-1,-13601,-4,-9510,-10.20393772893773,1,-3,-1,0,False,False,False,False,True,False
0,-636,-107,-43952,-2,-21948,-26.06469510881275,-1,-9,1,0,False,False,False,False,False,False
0,171,82,24661,0,10684,15.60952380952381,0,2,-1,-1,False,False,False,False,True,True
0,-1056,-64,-9502,0,-7341,-21.9,1,-1,-1,-1,False,False,True,False,False,False
0,2987,-30,1694,3,8959,3.32376479729421,-2,4,2,0,False,True,True,True,True,True
0,972,-115,-37578,-1,-14331,-12.211111111111109,-2,0,1,0,False,False,False,False,False,False
-1,-2254,-139,1407,-1,-11437,-28.103174603174605,2,1,-2,1,False,False,True,True,True,False
1,17,67,17376,1,19372,46.6,1,-1,-1,0,True,True,False,True,True,True
0,345,-22,14197,0,5573,8.63095238095238,1,-3,-1,1,False,True,True,False,True,True
2,-1047,59,12110,5,4376,-1.7950937950937966,1,0,-1,0,True,False,True,False,False,True
1,1220,77,18326,3,9383,5.31540404040404,-1,6,0,0,True,True,True,True,True,True
0,-197,0,-37656,-3,-15117,-33.713095238095235,1,-8,-1,0,False,False,False,False,False,False
0,653,35,31961,4,12903,17.73538961038961,0,5,-1,0,False,True,True,True,False,True
0,3173,-36,12389,0,7308,6.61904761904762,0,1,-1,0,False,True,False,True,True,True
0,-1050,-94,-12015,0,-7376,-32.8,1,-5,-1,0,False,True,True,False,True,False
-1,-240,-79,-11293,-3,-9059,-19.21666666666667,1,-4,-1,0,False,False,False,False,False,False
0,564,141,31198,1,13457,20.556349206349207,0,5,0,0,False,False,False,True,True,True
-1,-373,-114,-18413,-2,-20228,-31.70286935286935,0,-1,0,0,False,True,False,False,False,False
1,449,-6,-4213,0,10403,6.882683982683984,0,1,-1,1,True,False,False,True,False,True
0,68,178,17788,1,19824,45.26190476190476,0,7,0,0,False,True,True,True,True,True
0,408,53,19775,2,16335,30.194444444444443,1,3,1,0,False,False,True,True,True,True
-2,458,-239,-23681,0,-8593,-3.5228119919296397,-1,-1,0,1,False,False,True,True,False,False
-1,-1198,-240,-13347,2,-6935,-4.615981240981242,0,0,1,0,False,True,False,True,True,False
-1,-1114,-69,-23056,-3,-10860,-16.408333333333335,-1,-1,0,0,False,True,False,False,True,False
0,-1205,61,1693,0,4181,7.173809523809524,-1,1,-1,0,False,False,True,False,True,True
0,-374,-226,-24340,0,-16324,-32.1,1,-6,-1,0,False,False,True,False,False,False
0,-599,65,11259,3,14463,17.626190476190473,1,3,0,1,False,True,True,True,True,True
0,1662,79,-25528,-2,-9183,-10.43277833277833,0,-4,0,1,True,False,True,False,True,False
1,79,-94,33086,1,8399,4.722069597069597,0,2,0,0,True,False,True,True,False,True
-1,-145,40,-25386,-1,-11705,-15.277106227106227,-1,1,1,0,False,False,False,False,True,False
0,-596,-73,-14573,-2,-14522,-64.98809523809524,-1,-5,0,-1,False,False,False,False,False,False
0,-396,-59,24194,4,13010,37.07142857142857,-1,4,0,0,False,True,True,True,True,True
0,-2275,-105,-35689,1,-4584,-4.563628038628039,0,2,-2,0,False,False,True,True,True,False
1,1247,-27,25366,6,-776,1.8786694299852194,0,4,0,0,False,False,True,True,True,False
0,-322,9,-10245,-2,-10558,-54.13333333333333,-1,-3,-1,0,False,False,False,False,True,False
0,-291,7,23099,-2,6765,16.48333333333333,4,-1,-1,0,False,False,False,True,True,True
-1,-634,-85,14086,3,-10733,-12.561111111111112,1,-3,0,1,False,True,True,False,False,False
0,-5622,1,43522,0,11140,26.88888888888889,1,5,-2,0,False,True,False,True,False,True
0,-360,92,17902,3,16204,37.525,0,5,0,0,False,True,True,False,True,True
1,180,63,36290,2,17677,22.088095238095235,-1,5,1,0,True,True,True,True,True,True
0,-618,114,12060,3,11852,10.477380952380951,0,4,1,0,False,True,True,False,True,True
-1,-985,-216,-20542,-3,-16626,-20.58333333333333,0,-1,1,1,False,True,False,False,False,False
0,-399,-71,-28072,-2,-7799,-6.27738095238095,0,-1,-1,0,False,False,False,False,False,False
0,654,-50,14977,2,6177,40.47727272727273,-1,4,2,0,False,True,True,False,False,True
-1,392,140,-20310,-2,-11978,-14.907900432900433,1,-3,-1,0,False,True,False,False,False,False
0,-835,36,-49415,0,-8288,-4.6273809523809515,0,-1,1,1,True,True,True,False,True,False
1,204,25,15424,-3,12549,34.82683982683983,-2,7,1,0,True,True,False,True,True,True
-1,-1985,-29,-11811,-1,-6814,-21.558333333333334,1,0,1,-1,False,False,False,False,False,False
-1,-657,-74,-26538,-3,-19703,-32.04603174603175,-1,-12,1,-1,False,False,False,False,False,False
-2,-572,-196,-19188,4,-21204,-12.499624060150378,0,-7,0,1,False,False,True,False,False,False
-1,-481,-11,20970,0,5436,8.188095238095237,0,1,-1,0,False,False,True,True,False,True
0,-631,47,10416,4,9576,12.381132756132757,-1,2,0,0,False,True,True,True,False,True
0,-572,66,33882,1,14061,14.444444444444448,1,5,-1,0,False,True,True,True,True,True
0,275,-77,-24727,-2,-13286,-17.05,-1,-4,1,0,False,False,False,False,False,False
1,1997,-12,19403,4,18345,19.207575757575757,1,4,0,1,True,True,True,True,True,True
-2,-25,-37,20217,-5,-10314,3.5143939393939405,1,-3,-1,-1,False,False,False,False,False,False
1,1118,-112,26257,0,678,3.243253968253967,-1,2,0,-1,True,False,True,False,True,True
-1,2665,-185,-59835,-3,-19734,-13.31904761904762,-1,-4,1,1,False,True,False,False,True,False
-1,-1561,-116,2013,-1,-1310,6.288888888888891,1,1,-1,-1,False,True,False,True,False,True
0,784,-77,-31978,-3,-15722,-32.73531746031746,1,-7,1,0,False,False,False,False,False,False
0,102,-44,-39504,-2,-12243,-23.270454545454545,0,-7,1,0,False,False,False,False,False,False
1,1425,99,-1927,1,12457,11.58961038961039,-1,3,1,0,True,True,False,True,True,True
1,51,93,24630,4,10682,13.25177045177045,0,4,1,0,True,False,True,True,False,True
-1,-30,-69,-28736,-1,-17600,-10.916533466533465,-1,-7,2,0,False,False,False,False,False,False
1,-3104,-38,32190,2,11901,23.495238095238093,0,4,-1,0,True,False,False,False,False,True
0,540,10,-7796,-3,-8017,-11.940476190476192,0,-4,2,0,True,False,False,False,False,False
0,-2471,-82,-15103,1,-13503,-44.82142857142858,0,-6,-2,0,False,False,True,False,False,False
1,258,-11,17590,0,-5091,-5.379220779220782,1,-2,0,1,True,True,True,False,True,False
0,-1805,14,-21975,-3,-5599,-31.333333333333336,-2,-5,0,0,False,True,False,False,False,False
1,941,89,18195,3,11542,31.56825396825397,0,0,0,0,True,True,True,False,True,True
0,300,-58,-5344,-1,-10561,-11.123809523809522,1,-5,-1,0,False,True,True,False,True,False
0,35,65,15822,1,9457,11.270851370851371,0,2,0,0,False,False,True,True,False,True
0,-1306,-109,4271,-4,-241,2.182936507936507,3,3,-1,0,True,True,False,False,True,False
-1,-612,-26,-28612,-1,-18615,-24.010714285714286,-1,-5,0,0,False,True,True,False,False,False
0,239,-121,-26120,-1,-15823,-41.33874458874459,-1,-6,0,0,False,False,False,False,False,False
0,-659,-121,-12274,-2,-15387,-53.1,0,-4,0,-1,False,True,False,False,False,False
3,-1304,-213,-5882,2,9799,11.541666666666668,-1,6,1,0,True,True,False,True,False,True
-1,990,-72,-10139,0,-11047,-13.883333333333333,-1,-1,0,1,False,False,True,False,True,False
-2,-23,68,-6037,-1,-7371,-14.540692640692642,0,-5,1,-1,False,True,False,False,False,False
0,-862,87,11450,3,10007,18.022222222222222,-1,3,0,0,False,False,True,False,False,True
0,-244,65,7637,1,9567,29.333333333333332,0,3,0,0,False,True,True,False,True,True
1,65,27,24497,4,11214,15.700000000000001,-1,0,0,0,True,True,True,True,True,True
0,61,-88,-17335,-1,-13595,-30.118253968253967,-1,-3,1,0,False,True,False,False,False,False
-1,-145,-63,-31542,-3,-17463,-31.75,-1,-5,0,0,False,False,False,False,False,False
0,22,16,-7332,3,8089,4.603896103896105,-2,0,1,0,True,True,False,False,True,True
-1,1723,-135,-16297,-2,-14251,-14.300649350649351,2,-5,1,0,False,True,True,False,False,False
1,2031,-35,-4401,0,-4812,-5.660353535353533,1,-1,1,0,True,True,False,False,False,False
0,-1315,-59,-40953,1,-16094,-15.55653235653236,1,-8,-1,0,False,False,True,False,False,False
-1,120,-56,-42637,-4,-13129,-6.013888888888891,0,-4,0,1,False,False,False,False,True,False
2,345,33,-4509,-3,-1131,-3.27738095238095,-1,-2,0,0,True,False,False,False,False,False
2,-833,48,-1165,-4,2318,-6.765720390720389,-1,-1,0,0,True,False,False,False,True,False
1,844,-59,26783,1,16501,46.37023809523809,0,6,1,1,True,False,False,True,False,True
0,-298,-64,-10991,0,-6229,-21.433333333333334,-1,-3,0,-1,False,False,True,False,False,False
2,-2172,110,-15202,1,10344,-1.4361555111555102,-2,3,1,0,True,True,True,True,False,True
1,2093,21,-3340,2,5974,5.816666666666668,0,-2,2,0,True,True,True,False,True,True
0,-403,17,25777,4,8998,11.045177045177045,-1,5,2,0,False,True,True,True,True,True
-1,-275,-116,-18056,-1,-10593,-6.916666666666666,2,-1,-1,0,False,False,True,False,False,False
0,167,205,36163,0,22532,25.38730158730159,0,4,1,0,False,True,False,True,True,True
0,-33,-235,-15691,-1,-11166,-13.060714285714287,2,-2,-1,0,False,True,False,False,False,False
-1,-531,-57,-30075,0,-15989,-20.42142857142857,1,-7,-1,-1,False,True,True,False,False,False
0,-64,-54,-11462,-2,-11792,-39.66666666666667,-1,-4,1,0,False,False,False,False,True,False
-1,-586,40,-35607,1,-11691,-15.714285714285715,-1,0,0,0,False,True,False,False,False,False
1,4658,96,20499,-1,11373,9.17034632034632,-1,-1,1,1,True,True,False,True,True,True
0,549,123,14835,1,10668,15.81666666666667,0,6,-1,0,False,False,True,True,True,True
1,370,220,38039,2,22870,31.30064102564103,1,11,0,0,True,True,True,True,True,True
-2,1253,-158,-20102,0,-13036,-0.24083694083694063,2,-3,-1,0,False,False,False,False,True,False
0,-2373,-120,-4092,-1,-11111,-41.528571428571425,1,-4,-1,0,False,False,False,False,False,False
-1,-986,-144,-12826,-3,-11805,-8.041666666666666,1,-2,-1,0,False,True,False,True,False,False
-1,10,1,25359,4,11990,17.138202075702075,-1,10,1,1,False,True,True,True,False,True
0,-1598,-225,-37057,-1,-22434,-56.2260101010101,0,-4,1,0,False,False,True,False,False,False
0,603,-8,-22628,-2,-5433,-4.311379410063621,1,-6,0,0,False,True,False,True,True,False
-1,2352,-59,-39034,-3,-18506,-20.561904761904763,0,0,2,0,False,False,False,False,False,False
0,-528,-193,-27594,-3,-19429,-40.66011904761905,0,-3,1,1,False,False,False,False,False,False
0,-348,-248,-33024,0,-24628,-35.32712842712843,0,-9,1,0,False,False,True,False,False,False
1,1015,139,8082,-1,19746,12.234176934176936,0,7,0,0,False,False,False,True,True,True
0,-777,-167,-1577,-2,-6337,-3.4063492063492085,1,0,-1,0,False,True,False,True,False,False
-1,419,87,27109,1,-1588,2.139430014430012,1,-2,-1,0,False,True,False,False,True,False
2,1823,121,-6951,-1,12342,9.41111111111111,0,4,1,1,True,False,False,True,True,True
1,1375,-34,31856,-2,5590,4.149999999999999,1,3,0,-1,True,False,False,True,False,True
-2,-713,-91,-4316,-3,-15901,-17.180555555555554,0,-6,-1,0,False,False,False,False,True,False
-1,-566,-46,-16364,-3,-13131,-12.56190476190476,0,-3,-1,0,False,True,False,False,False,False
1,-161,-51,20736,3,12105,4.489885114885114,2,0,-2,1,True,True,True,True,True,True
-2,1145,25,-9465,-4,-12979,-20.588095238095235,0,-4,-1,0,False,True,False,False,True,False
-1,738,-100,10473,3,8751,17.833333333333336,0,3,0,1,False,True,True,True,True,True
1,2151,114,35859,2,21736,23.273809523809526,1,6,-1,0,True,True,True,True,True,True
2,632,91,-11754,1,1173,-8.792171717171719,-2,1,1,0,True,True,True,True,True,False
-2,140,-81,-2130,1,-14580,-14.200216450216452,1,1,-2,0,False,True,True,False,False,False
0,1347,102,26208,0,11855,27.875,1,3,1,-1,False,False,False,True,True,True
-1,110,-78,-29522,-3,-15893,-21.839393939393936,-1,-7,-2,0,False,False,False,False,True,False
0,-780,-88,-35940,0,-16692,-25.03333333333334,-1,-7,1,0,False,False,True,False,False,False
-1,-1873,-259,-47013,-4,-31809,-56.41996891996892,0,-8,1,0,False,False,False,False,False,False
-1,-1841,-100,-5210,0,-11787,-6.488888888888887,0,-2,0,-1,False,True,False,False,False,False
0,1242,13,8679,-5,-4750,-2.151010101010101,0,-1,-2,0,True,True,False,False,True,False
1,-820,-17,16913,3,15855,31.433333333333334,0,3,1,0,True,True,True,True,True,True
-2,-1669,-4,-17318,-4,-16488,-34.383333333333326,-1,-5,0,0,False,False,False,False,False,False
1,87,51,-5591,0,-7131,-7.332936507936509,-1,-2,0,0,True,True,False,False,False,False
1,992,73,4160,0,10398,2.635353535353536,-1,1,-1,0,True,True,True,True,False,True
0,-49,-150,-10471,-3,-18907,-25.288888888888888,0,-3,0,0,False,False,False,False,False,False
2,703,46,41836,2,17968,15.534640522875819,0,10,0,0,True,True,True,True,True,True
1,3204,-93,-14034,-3,-8768,-7.142857142857144,-2,0,1,1,True,False,False,False,False,False
1,-2070,37,945,1,8772,5.750557775557773,0,-3,0,0,False,False,False,True,False,True
1,-32,-25,-1748,-4,724,-1.9111111111111114,-1,-4,0,0,True,False,False,False,False,True
0,530,30,-21799,-5,-10063,-8.940476190476193,0,-2,0,0,True,False,False,False,True,False
1,65,145,3787,2,18590,29.586507936507935,-1,6,-1,0,True,False,True,True,False,True
1,3427,-23,-43936,-1,-10666,-22.391666666666666,-2,-2,1,0,True,True,False,False,False,False
0,-26,-73,-14220,-2,-12463,-43.285714285714285,0,-5,0,0,False,False,False,False,False,False
1,-1208,73,27819,1,13709,13.517857142857139,1,4,0,0,True,False,False,True,False,True
1,-2623,-96,17232,0,247,-3.7970779220779214,0,2,0,0,True,True,False,True,False,True
0,-970,-125,-11521,-2,-13943,-32.80952380952382,-1,-5,0,0,False,False,False,False,False,False
-1,-322,-52,-17207,-3,-11057,-34.266666666666666,0,-7,-1,1,False,True,False,False,True,False
-2,-3744,-46,-29607,-1,-10544,-5.872619047619047,1,0,-1,0,False,True,False,False,True,False
0,-1358,-66,-10824,-2,-7342,-21.191666666666666,1,-4,-1,-1,False,False,False,False,False,False
0,-337,44,23267,2,11277,39.371428571428574,-3,4,1,1,False,False,True,False,True,True
0,-826,-111,-10907,-1,3605,6.225641025641028,0,-3,0,1,False,False,True,True,True,True
-1,-908,82,28518,-3,12917,21.53409090909091,0,1,0,0,False,True,False,True,True,True
0,-595,86,21336,2,14602,29.5047619047619,-2,4,-1,0,False,False,True,True,False,True
-1,-3627,-234,-85187,-2,-29173,-17.41223776223776,0,-9,-1,0,False,False,False,False,False,False
1,879,-38,14258,2,11076,12.612423687423686,0,-1,-1,0,True,True,False,True,False,True
-1,-949,-2,-52777,1,-16179,-15.536111111111111,0,-5,0,0,False,False,True,False,True,False
-1,-1022,-85,-38522,-3,-16957,-17.65396825396825,-1,-6,1,0,False,True,False,False,True,False
1,2312,-1,-529,2,15421,14.776587301587302,-2,7,0,2,True,False,True,True,False,True
1,319,130,40658,1,19645,19.74761904761905,2,2,-1,0,True,False,False,True,True,True
-1,-339,7,-27618,1,-14207,-39.21865079365079,-2,-2,2,0,False,False,False,False,True,False
-2,-2221,83,-5251,-1,-5157,-14.450000000000001,0,-1,-1,0,False,True,True,True,True,False
0,719,-177,-53174,-1,-19601,-20.174603174603174,1,-11,1,0,False,False,False,False,False,False
-2,-1210,-258,-14332,-4,-23909,-21.133333333333333,2,-5,-1,-1,False,False,False,False,False,False
-1,679,41,-13121,-4,-11480,-12.025130712940308,-1,-8,0,0,False,False,False,False,False,False
1,-405,167,26579,0,16260,33.307142857142864,-1,3,0,0,True,True,False,True,True,True
0,572,-82,-39007,-2,-16438,-33.491774891774895,-1,-5,1,0,False,True,False,False,False,False
0,-2274,-99,9089,-1,-9093,-13.575130425130425,2,-4,-2,0,True,False,True,True,False,False
1,1149,82,45538,-2,22022,17.279487179487177,2,7,-2,1,True,False,False,True,True,True
0,-83,84,16051,-1,15467,30.433333333333334,-2,3,1,0,False,True,False,True,False,True
-2,45,-183,-9176,-3,-16609,-8.212809412809412,3,-1,-1,0,False,True,False,False,True,False
0,4871,-8,-33394,2,-960,7.882973970473969,0,1,1,0,True,False,False,False,False,False
-1,1258,-131,-14254,-1,-15103,-19.341666666666665,1,-5,1,0,False,False,False,False,False,False
1,2032,-67,22156,1,11590,12.257600732600734,1,4,-2,1,True,True,True,True,False,True
0,-1649,-21,-4628,-3,-14349,-17.90526695526696,0,-3,1,0,False,False,False,False,False,False
-1,-589,23,22600,0,15350,40.57619047619048,0,6,0,0,False,True,False,True,True,True
1,-1738,94,31620,4,18649,34.945238095238096,0,3,-1,0,True,True,True,True,True,True
-1,-9,-28,-6038,1,-14506,-36.44365079365079,0,-5,-1,-1,False,False,True,False,False,False
1,-40,-6,9528,-1,9244,34.25158730158731,-1,4,0,0,True,True,False,True,False,True
2,-764,83,-21932,3,3423,-3.0325396825396833,-1,0,0,0,True,False,False,False,False,True
-1,-12642,-147,-19762,0,-17602,-15.105952380952381,1,-6,0,-1,False,False,True,False,False,False
2,-444,139,-3645,0,14929,9.299242424242422,-2,2,-1,0,True,True,False,True,True,True
1,3375,-3,24480,2,9507,8.188095238095238,1,6,0,0,True,False,False,True,False,True
-1,2870,5,12737,0,3718,11.241666666666665,-1,1,0,0,False,False,True,True,True,True
-1,-1804,-24,-26259,4,-11142,-7.777838827838828,1,4,-1,0,False,True,True,False,True,False
-2,282,-2,-42666,3,-8506,-13.84848484848485,-2,-2,0,0,False,False,True,True,False,False
-1,120,76,-20263,-1,-12679,-19.304761904761904,0,0,1,0,False,True,False,False,False,False
0,-489,-109,-17489,-2,-14931,-42.101154401154396,0,-4,-1,0,False,False,False,False,False,False
0,-98,-94,-15192,-2,-9191,-19.9,0,0,0,1,False,False,False,False,False,False
-2,-1560,-220,-22788,0,-16853,-2.140909090909089,-1,-6,2,-1,False,True,False,False,True,False
-1,496,18,-5493,-1,-8257,-29.21984126984127,2,-3,-2,-1,False,False,False,False,True,False
1,-2872,-103,-34554,-2,-14923,-23.154761904761905,-1,-9,-1,0,True,False,True,False,False,False
0,-1298,-120,-12270,0,-14831,-20.869841269841267,0,-4,0,0,False,False,True,False,False,False
0,-698,143,15625,2,11772,27.733333333333334,0,2,1,1,False,True,True,False,True,True
0,-70,80,-16886,-4,-13005,-12.272510822510823,0,-7,-1,0,False,False,False,False,False,False
-1,1032,49,60951,3,9975,11.99563492063492,-1,0,0,0,False,True,True,True,True,True
